created_2;amount_3;id_1;id_2
09.01.2009 09:21;2807;4;0
09.01.2009 09:29;1069;3;0
09.01.2009 09:37;4864;1;0
09.01.2009 09:37;1409;4;0
09.01.2009 09:41;3471;3;3094
09.01.2009 09:55;2370;1;0
09.01.2009 09:56;4330;1;0
09.01.2009 10:02;4545;4;0
09.01.2009 10:07;3633;4;0
09.01.2009 10:17;1757;1;0
09.01.2009 10:24;3396;2;0
09.01.2009 11:11;1398;3;0
09.01.2009 11:20;2845;1;0
09.01.2009 11:37;2141;1;0
09.01.2009 11:37;4268;2;0
09.01.2009 11:46;3049;2;0
09.01.2009 11:49;1852;3;0
09.01.2009 12:02;3487;1;0
09.01.2009 12:04;4179;3;0
09.01.2009 12:04;2126;4;0
09.01.2009 13:07;4897;4;0
09.01.2009 13:27;2319;4;0
09.01.2009 13:43;1854;1;0
09.01.2009 13:56;3023;2;2641
09.01.2009 14:29;1195;4;0
09.01.2009 14:35;1316;3;0
09.01.2009 14:38;4043;2;0
09.01.2009 14:54;1621;2;0
09.01.2009 15:15;2104;1;0
09.01.2009 16:06;2715;3;0
09.01.2009 16:08;2911;4;0
09.01.2009 17:19;1513;3;2416
09.01.2009 17:30;1492;2;0
09.01.2009 17:34;4827;4;0
09.01.2009 17:36;1005;3;0
09.01.2009 17:49;3092;2;0
09.01.2009 19:47;3673;4;0
10.01.2009 08:03;1629;2;0
10.01.2009 08:17;1801;1;0
10.01.2009 09:03;2435;4;0
10.01.2009 09:27;2429;2;3216
10.01.2009 09:51;1190;3;0
10.01.2009 10:06;3464;2;0
10.01.2009 10:50;3766;3;0
10.01.2009 11:03;1451;2;0
10.01.2009 11:07;3497;1;0
10.01.2009 11:30;712;4;0
10.01.2009 11:32;3527;1;0
10.01.2009 12:47;4664;2;0
10.01.2009 12:50;3268;1;0
10.01.2009 13:38;3264;2;0
10.01.2009 14:55;4319;4;0
10.01.2009 15:04;4241;3;0
10.01.2009 15:27;2795;4;0
10.01.2009 15:30;3832;2;2855
10.01.2009 16:05;2082;3;0
10.01.2009 16:07;4495;3;0
10.01.2009 16:57;2891;4;0
10.01.2009 19:13;1126;4;3353
10.01.2009 19:34;1086;2;0
10.01.2009 19:34;834;4;0
11.01.2009 00:00;4504;4;3444
11.01.2009 00:00;580;4;3486
11.01.2009 00:00;4540;2;3437
11.01.2009 07:39;1774;3;0
11.01.2009 08:15;2248;4;0
11.01.2009 08:24;2556;3;0
11.01.2009 09:25;1422;4;0
11.01.2009 09:58;2065;4;0
11.01.2009 10:13;3021;1;0
11.01.2009 10:22;4922;4;3451
11.01.2009 10:37;864;4;0
11.01.2009 10:43;844;4;0
11.01.2009 11:02;4342;3;0
11.01.2009 11:05;3570;1;0
11.01.2009 11:38;4874;1;0
11.01.2009 11:49;1690;4;0
11.01.2009 11:55;3576;4;0
11.01.2009 12:51;4660;2;0
11.01.2009 13:42;2972;4;3020
11.01.2009 13:47;2759;4;3294
11.01.2009 13:54;2577;1;0
11.01.2009 14:51;1589;1;2606
11.01.2009 15:29;3496;3;0
11.01.2009 15:38;1217;2;0
11.01.2009 16:00;4678;3;0
11.01.2009 17:26;2418;3;0
11.01.2009 17:29;3605;1;0
11.01.2009 17:54;3363;1;0
11.01.2009 19:36;3976;4;3191
11.01.2009 19:41;4580;3;2543
11.01.2009 19:53;1626;1;3389
11.01.2009 20:16;1484;2;3476
11.01.2009 22:48;991;2;0
12.01.2009 00:00;3624;3;3557
12.01.2009 07:08;1603;2;3415
12.01.2009 08:11;4752;2;0
12.01.2009 08:12;3267;3;0
12.01.2009 08:19;1146;3;0
12.01.2009 08:28;556;4;0
12.01.2009 08:43;4598;3;0
12.01.2009 08:45;3939;4;0
12.01.2009 08:52;4147;1;0
12.01.2009 08:58;3460;2;2906
12.01.2009 10:02;4740;4;0
12.01.2009 10:04;2984;3;2623
12.01.2009 10:35;4280;4;0
12.01.2009 10:38;4905;3;0
12.01.2009 11:20;889;1;0
12.01.2009 11:35;1968;3;0
12.01.2009 11:41;3009;1;0
12.01.2009 11:48;3188;4;0
12.01.2009 12:07;2545;2;0
12.01.2009 12:16;3060;2;0
12.01.2009 12:18;946;4;0
12.01.2009 12:37;3245;1;0
12.01.2009 13:24;3192;4;0
12.01.2009 15:52;3300;4;3357
12.01.2009 16:26;2812;3;0
12.01.2009 16:27;3683;1;0
12.01.2009 16:35;1589;2;0
12.01.2009 16:40;759;2;0
12.01.2009 16:43;2188;1;0
12.01.2009 16:48;2751;2;0
12.01.2009 16:50;4578;4;0
12.01.2009 16:52;829;4;3538
12.01.2009 19:21;2005;3;3051
12.01.2009 20:42;1781;3;0
13.01.2009 00:00;2962;1;3627
13.01.2009 08:26;3824;1;0
13.01.2009 08:33;2587;3;0
13.01.2009 08:34;1963;3;0
13.01.2009 08:39;655;1;0
13.01.2009 08:47;2948;2;0
13.01.2009 09:01;1277;4;0
13.01.2009 09:09;3003;4;0
13.01.2009 09:17;4444;2;0
13.01.2009 09:54;645;4;0
13.01.2009 10:41;3792;3;3599
13.01.2009 10:43;896;4;0
13.01.2009 10:44;3501;2;0
13.01.2009 10:45;1968;2;0
13.01.2009 10:51;858;1;0
13.01.2009 10:53;3740;3;0
13.01.2009 11:10;2774;2;0
13.01.2009 12:41;1131;2;0
13.01.2009 14:11;1658;4;0
13.01.2009 14:27;3753;2;0
13.01.2009 15:30;2141;3;0
13.01.2009 15:32;3708;4;0
13.01.2009 15:56;1362;4;0
13.01.2009 17:55;4466;3;0
13.01.2009 19:34;1914;1;0
14.01.2009 19:00;1312;3;0
14.01.2009 19:01;3339;3;0
14.01.2009 19:02;701;4;0
14.01.2009 19:09;1623;2;0
14.01.2009 19:09;3613;4;0
14.01.2009 19:19;2235;4;0
14.01.2009 19:33;539;3;0
15.01.2009 00:00;1233;1;3832
15.01.2009 00:00;1719;1;3913
15.01.2009 21:54;1065;4;0
15.01.2009 21:57;684;3;0
15.01.2009 22:05;2149;2;0
16.01.2009 07:54;2114;3;0
16.01.2009 08:31;1083;1;0
16.01.2009 08:33;3709;2;0
16.01.2009 08:43;1929;2;0
16.01.2009 09:11;2781;1;0
16.01.2009 09:11;3294;2;0
16.01.2009 09:11;4239;3;0
16.01.2009 10:16;940;4;0
16.01.2009 10:57;4014;1;0
16.01.2009 11:00;2802;1;0
16.01.2009 11:05;2901;1;0
16.01.2009 11:14;988;3;0
16.01.2009 11:21;2601;4;3848
16.01.2009 11:27;1670;3;0
16.01.2009 11:55;1364;4;0
16.01.2009 12:03;4255;2;0
16.01.2009 12:38;527;2;0
16.01.2009 14:45;3219;3;3706
16.01.2009 15:55;1549;4;0
16.01.2009 16:13;760;3;0
16.01.2009 17:09;4819;4;0
16.01.2009 17:16;572;1;0
16.01.2009 17:21;2638;4;0
16.01.2009 17:30;2274;4;0
16.01.2009 19:22;2453;4;0
16.01.2009 19:42;875;3;0
17.01.2009 08:37;2902;4;0
17.01.2009 08:54;3529;3;0
17.01.2009 09:34;2828;4;0
17.01.2009 09:47;4276;3;0
17.01.2009 09:51;3615;1;0
17.01.2009 10:04;2116;4;3609
17.01.2009 10:32;4715;3;3863
17.01.2009 10:36;2443;3;0
17.01.2009 12:05;3814;4;0
17.01.2009 12:06;4246;3;0
17.01.2009 12:07;1248;3;0
17.01.2009 12:13;2937;3;0
17.01.2009 12:28;1952;1;3757
17.01.2009 15:24;1240;2;0
17.01.2009 15:38;809;3;3787
17.01.2009 17:00;4170;4;0
17.01.2009 18:00;2095;1;0
18.01.2009 00:00;1154;4;4056
18.01.2009 00:00;4078;2;3978
18.01.2009 08:15;3646;2;0
18.01.2009 10:07;4879;2;0
18.01.2009 10:14;2246;2;3708
18.01.2009 10:36;843;4;0
18.01.2009 10:50;702;3;0
18.01.2009 10:58;2263;2;0
18.01.2009 11:35;3275;4;4082
18.01.2009 11:47;3292;3;0
18.01.2009 11:50;4638;4;0
18.01.2009 12:17;4731;4;0
18.01.2009 13:58;2119;3;0
18.01.2009 15:43;2720;2;0
18.01.2009 16:03;2965;1;3822
18.01.2009 16:06;2599;3;0
18.01.2009 20:05;3620;2;4878
18.01.2009 20:18;1064;4;0
19.01.2009 10:05;3770;4;0
19.01.2009 10:10;2969;1;0
19.01.2009 10:55;2492;3;0
19.01.2009 11:27;1928;1;0
19.01.2009 12:37;1412;2;0
19.01.2009 13:17;4790;3;0
19.01.2009 13:59;1413;2;0
19.01.2009 14:05;2175;1;0
19.01.2009 14:09;2462;2;4197
19.01.2009 14:44;3382;2;0
19.01.2009 15:41;4690;1;0
19.01.2009 17:24;2561;1;0
19.01.2009 21:54;3449;2;0
20.01.2009 00:00;795;3;4280
20.01.2009 00:00;3911;4;4204
20.01.2009 09:40;4199;1;0
20.01.2009 09:40;4858;1;0
20.01.2009 09:40;1706;4;0
20.01.2009 09:40;4438;4;0
20.01.2009 09:40;938;4;0
20.01.2009 10:54;1470;3;0
20.01.2009 12:41;1590;4;0
20.01.2009 12:50;4255;2;0
20.01.2009 14:01;4980;3;0
20.01.2009 14:07;4332;1;0
20.01.2009 15:58;3852;3;4212
20.01.2009 16:07;3061;3;0
20.01.2009 16:35;647;4;0
20.01.2009 16:38;3835;2;0
20.01.2009 17:07;1952;1;0
21.01.2009 00:00;3135;4;4379
21.01.2009 12:30;3031;3;0
22.01.2009 00:00;4846;3;4471
22.01.2009 00:00;4113;3;4390
22.01.2009 15:53;3525;1;0
22.01.2009 15:55;3412;3;0
22.01.2009 18:30;1517;4;0
22.01.2009 23:15;2129;1;4671
23.01.2009 08:04;1862;3;0
23.01.2009 08:05;1225;4;0
23.01.2009 08:05;670;3;0
23.01.2009 08:06;1597;2;0
23.01.2009 08:12;3125;2;0
23.01.2009 08:18;1929;3;0
23.01.2009 08:21;3360;2;0
23.01.2009 08:34;4100;3;0
23.01.2009 08:46;2777;2;4412
23.01.2009 09:11;2777;4;0
23.01.2009 09:11;4727;4;0
23.01.2009 09:14;2148;1;0
23.01.2009 11:12;3710;3;0
23.01.2009 11:24;3563;3;0
23.01.2009 11:52;1252;4;0
23.01.2009 12:38;873;2;0
23.01.2009 12:56;3083;4;0
23.01.2009 13:48;4062;2;4364
23.01.2009 13:55;2273;2;0
23.01.2009 13:57;783;2;0
23.01.2009 14:21;2511;2;0
23.01.2009 15:01;1441;2;0
23.01.2009 15:53;3276;2;0
23.01.2009 16:09;2487;1;3713
23.01.2009 17:23;4455;2;4347
23.01.2009 20:36;1121;4;4497
24.01.2009 08:50;2980;4;0
24.01.2009 10:10;3507;3;0
24.01.2009 14:25;3083;4;0
24.01.2009 15:58;1817;1;0
24.01.2009 16:31;3431;4;0
24.01.2009 16:34;4401;4;0
24.01.2009 16:38;1454;1;0
25.01.2009 08:16;830;1;0
25.01.2009 08:22;1115;3;4095
25.01.2009 08:26;4148;1;0
25.01.2009 08:53;3471;1;0
25.01.2009 11:35;1772;4;0
25.01.2009 12:50;1604;3;0
25.01.2009 16:22;1621;3;0
25.01.2009 23:38;3464;2;3534
26.01.2009 00:00;3928;2;5436
26.01.2009 08:02;1947;3;0
26.01.2009 08:04;2936;2;0
26.01.2009 08:11;1986;4;0
26.01.2009 08:30;1896;1;0
26.01.2009 08:36;3666;2;0
26.01.2009 08:40;744;4;0
26.01.2009 08:51;2774;1;0
26.01.2009 09:09;2540;3;0
26.01.2009 09:35;2223;4;0
26.01.2009 10:03;1835;4;4418
26.01.2009 10:06;2105;3;0
26.01.2009 11:18;2115;1;0
26.01.2009 11:19;818;2;0
26.01.2009 11:20;967;2;0
26.01.2009 11:28;2195;4;4539
26.01.2009 13:23;3261;2;0
26.01.2009 13:32;3356;1;0
26.01.2009 14:36;4299;4;0
26.01.2009 15:36;3096;4;0
26.01.2009 15:36;1309;1;0
26.01.2009 16:06;3205;1;4514
26.01.2009 16:15;4384;4;0
26.01.2009 21:25;606;2;4552
26.01.2009 21:35;2670;2;0
26.01.2009 21:56;1484;4;4305
27.01.2009 00:00;1887;4;4606
27.01.2009 00:00;4706;1;4674
27.01.2009 07:33;805;1;4540
27.01.2009 08:03;1116;3;0
27.01.2009 08:35;1878;3;0
27.01.2009 10:00;2164;2;0
27.01.2009 10:07;1998;4;0
27.01.2009 10:16;1189;4;0
27.01.2009 10:18;3796;2;0
27.01.2009 10:57;1430;3;0
27.01.2009 12:02;875;3;0
27.01.2009 12:06;2030;1;0
27.01.2009 12:22;3394;4;0
27.01.2009 15:45;4239;3;0
27.01.2009 15:47;3143;4;0
27.01.2009 15:48;3274;2;0
27.01.2009 15:52;3625;1;4614
27.01.2009 15:54;2071;2;0
27.01.2009 16:32;2376;4;0
27.01.2009 16:37;2825;1;0
27.01.2009 17:06;2674;1;0
27.01.2009 17:32;3568;2;0
27.01.2009 17:36;4043;1;0
27.01.2009 20:31;2623;1;4475
27.01.2009 21:53;4071;3;0
28.01.2009 00:00;4149;1;4729
28.01.2009 11:53;1144;2;4589
28.01.2009 18:54;2745;1;4733
28.01.2009 20:07;2899;4;4710
29.01.2009 00:00;2667;2;4908
29.01.2009 00:00;2189;4;4856
29.01.2009 00:00;3947;3;4805
29.01.2009 00:00;1761;2;4858
29.01.2009 19:21;3834;3;4740
30.01.2009 08:08;4884;4;0
30.01.2009 08:15;3811;2;0
30.01.2009 08:15;2524;2;0
30.01.2009 08:31;4621;1;0
30.01.2009 08:33;1467;4;0
30.01.2009 08:44;1669;1;0
30.01.2009 08:45;2350;2;0
30.01.2009 08:53;1047;2;0
30.01.2009 08:54;3997;4;0
30.01.2009 09:09;4589;2;0
30.01.2009 09:11;4412;2;0
30.01.2009 09:15;3759;4;0
30.01.2009 09:16;550;1;0
30.01.2009 09:26;4552;4;0
30.01.2009 10:03;4616;1;0
30.01.2009 10:34;3074;1;0
30.01.2009 10:47;1762;1;0
30.01.2009 10:50;1697;3;0
30.01.2009 11:05;2097;2;0
30.01.2009 11:24;4756;2;0
30.01.2009 11:34;928;2;0
30.01.2009 11:38;1331;4;4862
30.01.2009 11:49;3944;1;0
30.01.2009 11:56;3394;2;0
30.01.2009 12:06;2408;4;0
30.01.2009 12:09;1307;2;0
30.01.2009 12:17;4377;1;0
30.01.2009 12:32;3606;4;0
30.01.2009 12:48;827;3;0
30.01.2009 13:07;3704;4;0
30.01.2009 14:50;3797;3;0
30.01.2009 14:59;4499;1;0
30.01.2009 15:04;3457;4;0
30.01.2009 17:24;1057;3;0
30.01.2009 17:26;4907;3;0
30.01.2009 17:29;3371;2;0
30.01.2009 20:01;3236;2;4690
31.01.2009 08:46;3802;2;0
31.01.2009 08:53;4973;4;0
31.01.2009 08:57;833;1;0
31.01.2009 08:57;2904;1;0
31.01.2009 08:57;1484;3;0
31.01.2009 15:02;1636;2;0
31.01.2009 15:02;835;2;0
31.01.2009 15:09;4588;2;0
31.01.2009 15:11;4246;3;4311
01.02.2009 00:00;3659;4;5058
01.02.2009 03:52;4120;2;4583
01.02.2009 07:47;1770;3;4626
01.02.2009 10:09;4635;1;0
01.02.2009 10:12;1281;4;0
01.02.2009 10:13;2347;2;0
01.02.2009 10:18;3712;3;0
01.02.2009 10:23;3957;3;0
01.02.2009 10:23;1932;2;0
01.02.2009 10:24;1232;3;0
01.02.2009 10:45;897;1;0
01.02.2009 11:49;3317;2;4399
01.02.2009 12:18;1477;4;0
01.02.2009 12:24;4547;3;0
01.02.2009 12:24;1629;4;0
01.02.2009 12:38;1070;3;0
01.02.2009 12:40;3571;2;0
01.02.2009 12:44;2714;2;0
01.02.2009 16:36;882;2;5022
01.02.2009 16:45;4421;4;0
01.02.2009 16:46;4920;3;0
01.02.2009 16:58;3496;3;0
01.02.2009 17:28;4279;1;0
01.02.2009 18:00;1078;4;0
01.02.2009 18:13;2600;1;4438
01.02.2009 18:27;3108;1;5027
01.02.2009 21:52;562;3;5032
02.02.2009 00:00;3161;1;5120
02.02.2009 00:00;1928;3;5100
02.02.2009 08:02;4619;1;0
02.02.2009 08:02;4027;2;0
02.02.2009 08:04;2047;1;0
02.02.2009 08:15;3321;4;0
02.02.2009 08:39;3558;2;0
02.02.2009 08:39;582;4;5112
02.02.2009 08:52;3487;3;0
02.02.2009 09:11;3760;3;0
02.02.2009 09:24;2561;3;0
02.02.2009 09:34;2182;4;0
02.02.2009 09:55;4726;2;0
02.02.2009 10:34;3298;1;0
02.02.2009 10:34;3259;3;0
02.02.2009 12:07;4014;1;0
02.02.2009 14:38;1452;3;0
02.02.2009 14:40;2891;3;0
02.02.2009 14:43;1464;2;0
02.02.2009 15:14;3183;4;0
02.02.2009 15:25;1493;1;0
02.02.2009 18:26;3538;3;4035
02.02.2009 22:46;4723;2;4331
03.02.2009 09:15;3907;3;0
03.02.2009 09:16;4231;1;0
03.02.2009 09:28;712;3;0
03.02.2009 11:16;3722;1;0
03.02.2009 11:16;3791;2;0
03.02.2009 11:23;4375;4;0
03.02.2009 15:03;3947;2;4758
03.02.2009 15:13;3319;3;5174
03.02.2009 15:45;2860;3;0
03.02.2009 15:50;1354;2;0
03.02.2009 15:54;4304;4;0
03.02.2009 15:55;2163;2;0
03.02.2009 15:55;2631;3;0
03.02.2009 16:00;3021;3;0
03.02.2009 16:11;3700;1;0
03.02.2009 20:05;1266;4;0
03.02.2009 20:05;4936;4;0
04.02.2009 00:00;2769;4;5241
04.02.2009 10:15;3456;2;5191
04.02.2009 11:50;4756;4;5053
05.02.2009 14:09;2295;1;5147
05.02.2009 19:31;4394;3;5168
05.02.2009 22:03;1402;4;5073
06.02.2009 08:01;918;1;0
06.02.2009 08:05;2427;2;0
06.02.2009 08:07;961;3;0
06.02.2009 08:07;2365;1;0
06.02.2009 08:09;2329;4;0
06.02.2009 08:18;2634;3;0
06.02.2009 10:12;4323;3;5137
06.02.2009 10:16;2820;2;0
06.02.2009 10:30;3384;1;0
06.02.2009 10:36;4694;3;0
06.02.2009 10:56;2301;4;0
06.02.2009 11:08;3583;4;0
06.02.2009 11:27;561;3;0
06.02.2009 13:50;4138;1;0
06.02.2009 13:52;4343;4;0
06.02.2009 13:52;4144;3;0
06.02.2009 13:53;4915;3;0
06.02.2009 14:03;702;3;0
06.02.2009 14:04;922;4;0
06.02.2009 14:17;4887;2;0
06.02.2009 14:35;2773;4;0
06.02.2009 14:49;4362;3;0
06.02.2009 15:31;1910;1;0
06.02.2009 15:52;3947;3;5216
07.02.2009 08:18;1353;2;0
07.02.2009 08:20;675;4;0
07.02.2009 08:23;4160;4;0
07.02.2009 08:26;1576;4;0
07.02.2009 08:34;2736;4;0
07.02.2009 08:48;2873;4;0
07.02.2009 08:52;3455;3;0
07.02.2009 09:01;2473;4;0
07.02.2009 09:07;4865;4;0
07.02.2009 09:14;550;2;0
07.02.2009 09:19;1599;3;0
07.02.2009 09:22;4505;3;0
07.02.2009 09:58;4413;2;0
07.02.2009 11:47;2217;1;0
07.02.2009 12:22;4120;4;0
07.02.2009 12:24;1220;4;0
07.02.2009 12:28;872;1;0
07.02.2009 12:47;4634;4;0
07.02.2009 13:18;760;2;0
07.02.2009 13:49;1045;3;0
07.02.2009 13:52;2273;3;0
07.02.2009 15:53;3994;4;0
08.02.2009 10:08;3091;2;0
08.02.2009 10:10;3928;4;0
08.02.2009 10:10;4531;3;0
08.02.2009 10:11;1675;3;0
08.02.2009 10:34;2995;4;0
08.02.2009 10:35;1632;2;0
08.02.2009 10:39;4965;3;0
08.02.2009 10:46;3267;3;0
08.02.2009 10:46;1874;1;5348
08.02.2009 10:49;652;1;0
08.02.2009 13:59;2342;1;0
08.02.2009 14:10;2966;2;0
08.02.2009 14:17;2433;4;0
08.02.2009 14:24;715;2;0
08.02.2009 14:25;1923;4;0
08.02.2009 15:39;3640;4;5303
09.02.2009 00:00;1677;1;5409
09.02.2009 08:03;2179;3;0
09.02.2009 08:07;2527;3;0
09.02.2009 08:22;2957;3;0
09.02.2009 08:34;795;4;0
09.02.2009 09:10;3523;2;0
09.02.2009 09:21;3173;4;0
09.02.2009 10:12;2663;3;0
09.02.2009 10:30;4680;2;0
09.02.2009 10:31;3295;2;0
09.02.2009 10:45;3366;4;0
09.02.2009 11:11;4230;4;0
09.02.2009 11:30;4391;1;0
09.02.2009 11:31;810;4;0
09.02.2009 11:56;1339;2;0
09.02.2009 11:59;3541;3;0
09.02.2009 12:11;1536;1;0
09.02.2009 13:44;2382;4;0
09.02.2009 13:47;3734;4;0
09.02.2009 15:19;1643;1;0
09.02.2009 15:55;3645;3;0
09.02.2009 16:06;1671;2;0
09.02.2009 17:16;4803;1;0
09.02.2009 17:16;1429;2;0
09.02.2009 17:16;2828;4;0
09.02.2009 17:41;2400;4;0
09.02.2009 17:58;4069;3;0
09.02.2009 18:03;4324;1;0
09.02.2009 18:03;785;2;0
09.02.2009 19:45;1193;2;5244
10.02.2009 00:00;4005;1;5428
10.02.2009 10:51;1084;4;0
10.02.2009 10:52;2938;4;0
10.02.2009 10:53;2151;1;0
10.02.2009 11:05;4650;2;0
10.02.2009 11:06;4013;2;0
10.02.2009 11:35;1921;4;0
10.02.2009 11:35;4447;2;0
10.02.2009 11:38;3284;4;0
10.02.2009 12:48;3267;2;0
10.02.2009 13:01;2610;1;0
10.02.2009 13:03;974;4;0
10.02.2009 14:05;2929;1;0
10.02.2009 14:24;3155;2;0
10.02.2009 14:43;2443;4;0
10.02.2009 15:28;3237;4;0
10.02.2009 15:39;1042;4;0
10.02.2009 16:43;729;3;0
10.02.2009 16:48;1508;3;0
10.02.2009 17:42;2423;1;0
10.02.2009 17:47;652;1;0
10.02.2009 17:51;1734;3;0
10.02.2009 17:59;4247;1;5315
12.02.2009 00:00;941;3;5539
12.02.2009 10:05;3221;3;5284
12.02.2009 13:12;604;4;5452
12.02.2009 21:00;2946;3;5534
13.02.2009 00:00;4915;1;5569
13.02.2009 00:00;4314;1;5582
13.02.2009 07:44;4200;3;0
13.02.2009 07:45;2816;3;0
13.02.2009 08:12;3484;4;0
13.02.2009 08:32;4890;4;0
13.02.2009 09:01;2198;1;0
13.02.2009 09:03;3289;4;0
13.02.2009 09:22;3258;4;0
13.02.2009 09:26;2082;1;0
13.02.2009 09:28;615;2;0
13.02.2009 09:30;4923;3;0
13.02.2009 09:35;3920;1;0
13.02.2009 09:45;1548;3;0
13.02.2009 10:14;689;2;0
13.02.2009 10:39;1110;2;0
13.02.2009 10:42;2354;1;0
13.02.2009 10:45;3592;2;0
13.02.2009 10:55;1338;1;5521
13.02.2009 11:17;787;3;5311
13.02.2009 11:22;2066;3;0
13.02.2009 11:26;2805;3;0
13.02.2009 11:36;1992;2;0
13.02.2009 11:36;2402;2;0
13.02.2009 11:43;4619;2;0
13.02.2009 12:07;809;4;0
13.02.2009 12:21;4409;2;0
13.02.2009 12:25;772;4;0
13.02.2009 12:27;4048;1;0
13.02.2009 12:32;636;1;0
13.02.2009 12:53;965;1;0
13.02.2009 13:14;4466;1;0
13.02.2009 13:18;2336;4;0
13.02.2009 14:41;3148;2;5467
13.02.2009 14:43;2651;1;0
13.02.2009 14:44;4633;2;0
13.02.2009 14:46;1373;3;0
13.02.2009 14:48;931;2;0
13.02.2009 14:58;3101;1;4827
13.02.2009 15:20;4760;4;0
13.02.2009 15:28;650;1;0
13.02.2009 16:06;2564;4;5488
13.02.2009 17:39;2504;2;0
13.02.2009 20:39;1950;1;0
13.02.2009 20:48;1870;4;0
13.02.2009 20:52;580;3;0
13.02.2009 22:40;572;1;5463
14.02.2009 08:11;1422;1;0
14.02.2009 08:16;945;4;0
14.02.2009 08:22;2502;1;0
14.02.2009 08:26;1305;4;0
14.02.2009 11:21;715;4;0
14.02.2009 11:24;2406;2;0
14.02.2009 11:52;2869;1;0
14.02.2009 12:51;3973;1;0
